video_id,video_title,author,text,likes
aOfF38702Pg,Coca-Cola | Zero Açúcar Novo Sabor,@vitorcardoso9526,.,0
aOfF38702Pg,Coca-Cola | Zero Açúcar Novo Sabor,@alicebrandao87,é,0
aOfF38702Pg,Coca-Cola | Zero Açúcar Novo Sabor,@jandilsonsoares2956,qlzm.,0
aOfF38702Pg,Coca-Cola | Zero Açúcar Novo Sabor,@gsgsgdgddhshhdhdhd253,kkkkkkk  oi,0
aOfF38702Pg,Coca-Cola | Zero Açúcar Novo Sabor,@AdrianaSantos-km8fn,Maria mendosa,0
aOfF38702Pg,Coca-Cola | Zero Açúcar Novo Sabor,@viniciusmarques9430,',0
aOfF38702Pg,Coca-Cola | Zero Açúcar Novo Sabor,@marcosantunes6,froez n,0
aOfF38702Pg,Coca-Cola | Zero Açúcar Novo Sabor,@alexandreteixeira2663,ppp,0
aOfF38702Pg,Coca-Cola | Zero Açúcar Novo Sabor,@katiaaparecida5396,nk8,0
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@hansraj19,What song is this one...I am unable to find it,0
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@jasvindersuri3612,I hope I can find this track full version if someone know please msg,0
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@ashishadpur4580,Rapper is the same guy from Oye lucky lucky oye,0
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@smrutimohanty3844,Who knows this girl is ou ray from adulting 🤔,1
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@nikunjmeghani2669,0:26,0
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@sanamjotsingh9439,"He always legend ,Diljit is great",1
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@harjitkaur9016,Diljit dosanjh varge actors de karke loki ona te bharosa kar lende a te eve de products kharid lende a te o lok bulekhe vich rehnde ki eve de products vich ki jehar kuliya hai,0
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@anabasu1097,Can anyone tell the name of song that is being played in the ad please,0
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@vibhutiagrawal3934,Happy birthday Superstar 🎂🎉,0
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@BlazeDrive52,Yashaswini Dayama 👍🏻👍🏻,0
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@niteshverma4715,Ye song konsa h ??,0
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@liquorsworld1143,Came here for diljit,0
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@zaarasaara8796,wow! this was the first add i ever seen nicely.... because it was of diljit dosanjh 😊...👳‍♂️my fav actor and singer,0
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@29.siddarthsinghshekhawat32,Bhai ko gaane ka naam bata do please,0
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@officejfooonyupfobgo7469,Ind D IBS,0
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@eternalanimez,Song name please,1
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@gagandeepkaur3909,My only reason of having coke with my every meal is Diljit🙈💞,5
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@realgammer6645,Har baar lift hi kyon kharab hoti hai ? I can't understand,0
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@pilotpawanc,Make Justin Bieber one,1
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@eternalanimez,Song name please,0
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@mananjotbhinder7542,"Dipika ad was fail in front of this ,seriously man 👌🏻🔥",3
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@kamaldeepsingh486,who came here after his INTRO from GOAT? Diljit is indeed legend <3,38
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@Tanveer_Singh47,"who sang that rap in punjabi?? pls do comment i think this is yhe same guy who sang jugni(oye lucky , lucky oye) song",1
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@GovindSingh-kj9xw,Love u bro 😘😘😘😘😘😘coca cola,1
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@walusimbijonathan3821,★★★Original Boss★★★,0
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@movieton2023,Song title please?,0
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@siddharthchavan1913,Coca Cola Team please Name this song,0
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@movieton2023,Song title?,0
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@hargunsingh8041,Which song,0
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@movieton2023,What song it is?,0
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@sedatalakel,Please help me about this topic 🙏,0
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@sedatalakel,How can find this music on video? I love so much this music i think hip hop Indian ❤️,1
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@manosisitt6828,She is alia bhatt friend from dear Zindagi,0
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@araujostararaujo1684,mk,0
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@pahuldeepsingh2347,Ustaad Ji,0
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@anikevlishvili9798,Jpgtyyyuioopo,0
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@satirrahman6967,Yashwant and Diljit,0
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@neha5968,But how on earth did you open those bottles yaar,1
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@meditationmaster11,Nyc yrr Diljit fir end hi aw,0
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@amorimv6700,',0
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@vickysandhu5977,Main phela hi vekh lya si aa tvc dosanjhaala legend.,1
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@amorimv6700,Papo jiiiijj....  njnnjjnnnnnnmmn,0
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@alcantaraalcantara2300,CR,0
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@renukagoyal2311,diljit sir awesome👌,0
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@hdprogamer7197,Hindi,0
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@hdprogamer7197,İndia,0
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@medrayen7991,Khadija,0
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@medrayen7991,Metallica bas mais qui s'est cassé,0
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@medrayen7991,Richard Yann 42 un dessin,0
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@medrayen7991,40 de 42,0
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@komalpreetkaur7425,"i love you diljit dosanjh...
very very proud of you!!
keep shining🌠",4
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@ananyatripathy15,Indian ads are amazing 🇮🇳❤️,1
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@SDM543,Most uncreative  Ad,0
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@0501Dushyant,Which song it is....?,0
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@Karan.singh1996,Nic,0
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@mankiratsingh7887,diljit paji👍👍👌👌,0
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@waweyla8331,1:23 ne kadar mall,0
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@babalgahra,Sardar ji👳🏻‍♂️👳🏻‍♂️👳🏻‍♂️👳🏻‍♂️👳🏻‍♂️👳🏻‍♂️,0
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@jijaji8880,this girl very sweet!!😀🌹,1
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@truthnfair2416,diljit❤❤,1
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@marilenesilva9474,Léa Mendonça,0
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@Gulsumfly,Çok güzel 💕,1
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@fundaamakvrckolan4546,Türkiyedeki daha güzel wallahi,0
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@ElReydeCopasLDU,y el TASTE THE FEELING!!,0
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@RodrigoSilva-if5zw,Bom,1
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@honorlast,Bizim ki özenti çıktı la,0
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@gokhankaragon9730,ia this guy one of the most handsome in your country?,0
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@kakokaya6690,O,0
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@melekacar8047,Please  what music name please thank you,1
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@kemokem10,https://youtu.be/wT9zjAHe3S0,0
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@aysi5615,türkler sayımızı gorelim,1
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@jissooyaaa9002,türkiyedeki daha perfect taammı,0
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@goncagulatmacayildirim9524,Sonunda sesli güldüm bizdeki reklamın sonunda Kıvanç Tatlıtuğ görünüyordu en azından,0
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@melekacar8047,Music name,3
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@salihaorhan3055,L,0
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@nurioval2527,Ulan sarkıni adine,0
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@gymsongs4480,Kıvanç tatlitug daha yakisikli,1
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@habibhaselgonzalesbeltran5940,Raul,0
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@madsam9403,What’s with the dislikes ?,0
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@ivanarachellebiong,Anyone know the song played in this ad? What's the song? :),0
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@auvinajales9258,Musica,0
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@omeryilmaz_8,çilekli oreo .s.s,0
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@madhavprasad1610,What is song name player in,0
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@sidakbedi,Can anyone tell the name of this song???,0
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@alimujtaba7506,bander or bandery dance kar rahay hai,0
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@cindyyoung9740,Love you all what  would am who sent me day talk to Kevin Stone  Kevin Klein Mike tock,0
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@rahumathur5050,In this song the rap was an awesome. Please help to know this song name? Please I'm requesting🙏🙏🙏🙏🙏,0
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@babalgahra,👳🏻👌👌👌,0
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@Akash-ff3hb,Song ka nam bata do yr koi..amazing tht was..dilli paaji rocks.🙂☺,0
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@ankurkushwaha009,Please can anybody tell me what is the name of this song??,0
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@rajatsharma4171,Plz tell d name of song,1
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@rahumathur5050,Name of this song?,0
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@miShiieL,opizqP,0
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@apurvambast4235,name of the song starting at 00:30 ??,0
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@GurpreetKaur-bi5gd,better than dipika add luv yu diljit,1
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@GYMFITTNES_5,@,0
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@kingkhandaman5479,diljit dosanjh is better than all,1
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@mahinkhan2691,song ke name keaa ha ??,0
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@dipeshpatil.4048,please name of the song plzzz,0
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,@kharwalumesh4838,they copy same as deepika padukone,0
CG480NxO0NA,Coca-Cola | Asansör,@kubilayevran,boykot lan bu türkiyede yapıldı  diyolar ama kanmayın 🥤=×,0
CG480NxO0NA,Coca-Cola | Asansör,@KaleDenizli-f7e,Zıkkım için katillerin ickisini,1
CG480NxO0NA,Coca-Cola | Asansör,@LouisMoriarty-g1k,Bu reklamda beren saat olsaydı...,0
CG480NxO0NA,Coca-Cola | Asansör,@sinanozturk2115,Kızın adı Sheila Jorda,1
CG480NxO0NA,Coca-Cola | Asansör,@GaünEczacilikİcin25,bebek katillerii,0
CG480NxO0NA,Coca-Cola | Asansör,@liamaxatadze6973,"სერილებსაც მოუხსენით რეკლამები რეკლამა უფრო დიდია ვიდრე სერიალი სერიალი ორი სიტყვა და რეკლამა კიდევ ორი სიტყვა და რეკლამა თანაც იმხელა რეკლამა გაქვთ რომ სერიალი დაგავიწყდება ადამიანს ამიტომ მოხსენით რეკლამები საერთოდ არარის საჭირო რეკლამები დავიღალეთ ამდენი რეკლამებით  ამიტომ მოხსენით რეკლამები არგვინდა რეკლამები
ბი
რეკლამები მოხსენით ყველაფერზე გესმით? უზომოდ დიდი რეკლამები გაქვთ
სალამი რარის რამხელა რეკლამები გაქვთ? სერიალებზეც რამხელა რეკლამები აქვს რეკლამა უფრო მეტია ვიდრე სერიალი რარის მოაცილეთ რეკლამები სერიალებსაც და კლიპებსაც ვის გაუგია კლიპებს და ვიდეოებს რეკლამები რომ დაადეთ მაღლიდსნ მოუხსენით რეკლამები ყველა და ყველაფერი ყელში გვაქვს ამოსული ამდენი რეკლამებით განსაკუთრებით სერიალებზე გესმით მოხსენით რეკლამები, ძალიან გრძელი რეკლამები გაქვთ განსაკუთრებით სერიალებზე სერიალი იმდენი არა რაც რეკლამაა სერიალი ორი სიტყვა და რეკლამა კიდევ ორი სიტყვა და ისევ რეკლამა დავიღალეთ ამდენი  რეკლამებით მოხსენით რეკლამები მოხსენით არარის საჭირო რეკლამები დაღლილები ვართ ამდენი რეკლამებით და მოხსენით რეკლამები.",1
CG480NxO0NA,Coca-Cola | Asansör,@candacewebb120,♥️🤍♥️🤍♥️😅,0
CG480NxO0NA,Coca-Cola | Asansör,@FannyPlusvi,And this man also knows how to dance! What else can you ask for! 😂,0
CG480NxO0NA,Coca-Cola | Asansör,@denissenaz6924,Keizer Karel Charles Quint,0
CG480NxO0NA,Coca-Cola | Asansör,@robertthompson3941,‘Gotta LOVE Coca Cola…..,0
CG480NxO0NA,Coca-Cola | Asansör,@berataksu53,Coca cola niye bu müzigi yayınlamadın,1
CG480NxO0NA,Coca-Cola | Asansör,@mroyyoutube,what's her name?,0
CG480NxO0NA,Coca-Cola | Asansör,@Medinesoydogann,Harika,0
CG480NxO0NA,Coca-Cola | Asansör,@deniz-qo9jm,ben de kıvançla asansörde kalsam,0
CG480NxO0NA,Coca-Cola | Asansör,@nerminearafa7953,❤❤❤,0
CG480NxO0NA,Coca-Cola | Asansör,@iffatjahansilmoon1604,Who is here like me after watching it on tiktok 😁,0
CG480NxO0NA,Coca-Cola | Asansör,@senazdenis1498,Philips,0
CG480NxO0NA,Coca-Cola | Asansör,@csurqehremanl4340,KIVANÇ TATLITUĞ 🇦🇿🇹🇷,0
CG480NxO0NA,Coca-Cola | Asansör,@KirmiziKara1,"Sonucta şire, sagliga zararli",0
CG480NxO0NA,Coca-Cola | Asansör,@phuonghanh8177,L oi l,0
CG480NxO0NA,Coca-Cola | Asansör,@papoxjk,Desteklemiyor sizi kandırıyorlar sarıyer kola satılsın diye. Coca cola türkiye de binlerce insan ekmek kazanıyor.,2
CG480NxO0NA,Coca-Cola | Asansör,@papoxjk,Desteklemiyor sizi kandırıyorlar sarıyer kola satılsın diye. Coca cola türkiye de binlerce insan ekmek kazanıyor.,0
CG480NxO0NA,Coca-Cola | Asansör,@shivuhiremath2899,Model name,1
CG480NxO0NA,Coca-Cola | Asansör,@yusuftakilmaz8584,Neye bakiyon asansör var kola var neye bakıyonn,3
CG480NxO0NA,Coca-Cola | Asansör,@ოქროსფარი,kivanc super👍👍🇬🇪,1
CG480NxO0NA,Coca-Cola | Asansör,@walusimbijonathan354,Coke ok,0
CG480NxO0NA,Coca-Cola | Asansör,@walusimbijonathan354,I forgot the advert I designed,0
CG480NxO0NA,Coca-Cola | Asansör,@walusimbijonathan354,Ok,0
CG480NxO0NA,Coca-Cola | Asansör,@walusimbijonathan354,Cocacola No,0
CG480NxO0NA,Coca-Cola | Asansör,@aneesromantic3491,Can anyone please tell me which language is this,0
CG480NxO0NA,Coca-Cola | Asansör,@Anna-ks1pr,Bright personality Kyvanch and beautiful stranger!!!COCA - COLA RESPECT!!!👍👏👏👏👏👏,5
CG480NxO0NA,Coca-Cola | Asansör,@Anna-ks1pr,"Вау,вау!Вот это реклама!!!Высший пилотаж!!!Красиво!!!Кыванч!!!Браво!!!👍👍👍👏👏👏❤",0
CG480NxO0NA,Coca-Cola | Asansör,@marthaangela6396,"I would like to have the lyrics of this commercial in Turkish, as I am studying Turkish level A1. My native language is Spanish. Thanks, if someone can transcribe it.",0
CG480NxO0NA,Coca-Cola | Asansör,@Brcleekng40_73,Kuzey Tekinoğlu ✊🏼,1
CG480NxO0NA,Coca-Cola | Asansör,@walusimbijonathan3821,No★,0
CG480NxO0NA,Coca-Cola | Asansör,@wareeshaasim9263,I saved this video just to see kivo❤️❤️💙,0
CG480NxO0NA,Coca-Cola | Asansör,@walusimbijonathan3821,I agree,0
CG480NxO0NA,Coca-Cola | Asansör,@mehmetyafesturemis7240,kızda az kasar degılmıs anlasılan. KIVANÇ ALÇO :fSDFSD,0
CG480NxO0NA,Coca-Cola | Asansör,@dj.chevie,super cool,0
CG480NxO0NA,Coca-Cola | Asansör,@silvia6307,Kivanc😍😍😍😍😍😍😍😍😍😍,0
CG480NxO0NA,Coca-Cola | Asansör,@movieton2023,I cant find this song 😢 help,2
CG480NxO0NA,Coca-Cola | Asansör,@sifanajunperta1789,"thanks a lot for Coca cola, u really know what we wants 。。。waiting for another scene performance from Kivanç with coke. Love you Kivanç from Indonesia 💕💕💕",2
CG480NxO0NA,Coca-Cola | Asansör,@aurora6897,Turkish,0
CG480NxO0NA,Coca-Cola | Asansör,@hilala.7256,Tadını çıkar-kıvanç tatlıtuğ,1
CG480NxO0NA,Coca-Cola | Asansör,@infowise_channel,What is the actress name?,2
CG480NxO0NA,Coca-Cola | Asansör,@owenmiranda9106,who is the girl?,3
CG480NxO0NA,Coca-Cola | Asansör,@intisarj.y326,sounds like a beautiful dream than ad ❤😍 thank you cocacola,2
CG480NxO0NA,Coca-Cola | Asansör,@mahirbuyuk4948,En guzel coca cola reklamı bu bence,0
CG480NxO0NA,Coca-Cola | Asansör,@مشاعربريئه-ح2ب,guzel,0
CG480NxO0NA,Coca-Cola | Asansör,@reyizzzler-metogaming4148,Beyler kivanc kolaya girdi,0
CG480NxO0NA,Coca-Cola | Asansör,@che3596,Kiz çok guzel,0
CG480NxO0NA,Coca-Cola | Asansör,@lazvegas191,yurtdışındakilerin fotograf çekme kısmında yüzlerini şişe ile kapatması var. kıvançda bu yok. bu da onun büyüklüğünün göstergesidir anlayana..,4
CG480NxO0NA,Coca-Cola | Asansör,@osmarinadasilvaesilva2717,N,0
CG480NxO0NA,Coca-Cola | Asansör,@mehmetisot3226,telifffffff,0
CG480NxO0NA,Coca-Cola | Asansör,@alikillik5097,Merhaba jnjnj s,0
CG480NxO0NA,Coca-Cola | Asansör,@hayatmavisi7041,yapilacak en mantikli sey.Asansorde insan boguluyor cidden.Cok kotu bi sey.,1
CG480NxO0NA,Coca-Cola | Asansör,@omeraltun-et7vv,Müziğin adi ne,0
CG480NxO0NA,Coca-Cola | Asansör,@serhatozturk6029,Bence bu reklam Tarkan'la olmalı. Kıvanç için o kadar flaşör patlamaz ki,0
CG480NxO0NA,Coca-Cola | Asansör,@elsonpereiradasilva1062,.,0
CG480NxO0NA,Coca-Cola | Asansör,@lolalinda4025,guay por kiban BESOS,0
CG480NxO0NA,Coca-Cola | Asansör,@наталиядавыдова-ь6р,Кыванч красиво танцует и поёт!,1
CG480NxO0NA,Coca-Cola | Asansör,@medrayen7991,oh my gosh oh my god,0
CG480NxO0NA,Coca-Cola | Asansör,@evavalentina8043,"Me gusta mucho este video, me encanta, ole kivanc",0
CG480NxO0NA,Coca-Cola | Asansör,@murataydil1688,olmayan beyninizi fazla yormayın arkadaşlar coca colanın türkiyede 3 tane fabrikası var bir yeri boykot edicekseniz önce bunları kapatacaksın öyle söz ile kınıyorum olmuyor. o yüzden için devam. ülke olarak israili tanı konsolosluk ver vatandaşları ülkeme rahat girsin çıksın . tohum vs. her türlü alışverişi yap . sonra colaya gelince içme yok yaaaa.  sadece bu ülkede kaç bin kişi ekmek yiyor bu sektörde ben onları düşünüp içmeye devam ederim arkadaş... fabrikasını kapattıgınız zaman içmem...,0
CG480NxO0NA,Coca-Cola | Asansör,@kimhaneun5208,Kıvanç tatlıtug,1
CG480NxO0NA,Coca-Cola | Asansör,@infowise_channel,@kimhaneun5208  What is the female actress name? Not the actor.,0
CG480NxO0NA,Coca-Cola | Asansör,@daianasantos3723,For,0
CG480NxO0NA,Coca-Cola | Asansör,@Fidan_R,Hindistanda bu reklamda Deepika rol almış çok güzel de olmuş,0
CG480NxO0NA,Coca-Cola | Asansör,@Fidan_R,Diger ülkelerde çekdirdikleri fotoğrafda cola ünlü her kimse onun yüzünü kapatıyor bir tek bu reklamda öyle deyil,0
CG480NxO0NA,Coca-Cola | Asansör,@Gonzalopezco,"Increible!!!, Kivanç.",1
CG480NxO0NA,Coca-Cola | Asansör,@kadrolumutsuzlar6222,Daha dursalar..,0
CG480NxO0NA,Coca-Cola | Asansör,@TheAlhosi,name the song?,0
CG480NxO0NA,Coca-Cola | Asansör,@Elif-ql1lb,Madem Coco-cola Türkiye diyiyorsunuz bari Coco-colayı içmeden önce bismillahirahmanirahim deyin dndnfjfkfnng,0
CG480NxO0NA,Coca-Cola | Asansör,@melihdemir1465,Diğerleri kola ile tuzunü kapatı bizimkiler kapatmadi selfide,0
CG480NxO0NA,Coca-Cola | Asansör,@retratodasula2122,Behlul!,0
CG480NxO0NA,Coca-Cola | Asansör,@tavvasan,size sponsor olmak istiyorum yaşım küçük ama becereceğim işler büyük olacaktır tabi sizde kabul ederseniz,0
CG480NxO0NA,Coca-Cola | Asansör,@zarasafarova1773,Ben bu şarkıyı dışarda yağmur yağınca  çıkıp eylendim,1
CG480NxO0NA,Coca-Cola | Asansör,@atiellossozeri2572,Orda bi de öküzlük yapmamak için geğiriği tutucan burnundan çıkıcak,1
CG480NxO0NA,Coca-Cola | Asansör,@m.koyuncu2766,Bu kadinin instagram hesabini bilen varmi,1
CG480NxO0NA,Coca-Cola | Asansör,@vusalqurbanov1930,Son mutlu,2
CG480NxO0NA,Coca-Cola | Asansör,@zeynepveelifkardesler6484,Kuşları mı bu müziği seviyo,0
CG480NxO0NA,Coca-Cola | Asansör,@MrKenia21,Kivanc lindo. Beijos do Brasil...💗❤💓,1
CG480NxO0NA,Coca-Cola | Asansör,@semsddinumitserin8774,Bu her ulkede cekilmis ama o ulkenin unluleri ile,1
CG480NxO0NA,Coca-Cola | Asansör,@everyday7558,"Siz önce bedava kolalarımızı verin, geçen yaz bedava 1 litre kampanyası yaptınız ama bayilerden gelmediği söylendi, sonra bardak kampanyası yaptınız o da bayiden gelmiyor denildi, milleti dolandırıyorsunuz, eğer dolandırıcı olmasanız yapacağınız iş belli, 10 kapak ve üstü biriktirenlere hepsiburadadan veya kendi sitenizden kodları girerek kargo ile gönderirsiniz ama yapar mısınız? yapmazsınız tabii ki, bu sefer geri dönüş oranı çook artar, bu da işinize gelmez, dolandırıcılar sizi. baktınız türkiyede eğitim seviyesi düşük, kimse itiraz etmiyor, böyle 'bayi göndermiyor' yalanıyla, bir kaç merkezi yer dışında kimseye bir şey verdiğiniz yok.",0
CG480NxO0NA,Coca-Cola | Asansör,@volkanagr8878,diyer reklamları izledim şişeyle yüzünü kapamış diyer  sanatcılar,0
CG480NxO0NA,Coca-Cola | Asansör,@ceylansiran4751,Po,0
CG480NxO0NA,Coca-Cola | Asansör,@Aelee_won3000,4,0
CG480NxO0NA,Coca-Cola | Asansör,@begumkaratastan584,inna nın coca cola reklamının aynısı.. inna daha güzel,0
CG480NxO0NA,Coca-Cola | Asansör,@ola1707,Kivanci 😍😍😍,0
CG480NxO0NA,Coca-Cola | Asansör,@gulin73,Kulaklığın markasını bilen var mı acaba???,1
CG480NxO0NA,Coca-Cola | Asansör,@leodicaprio4219,Loooveeee iiitttt 🔥❤,3
CG480NxO0NA,Coca-Cola | Asansör,@Mary-Jo-Lisa,this is the best of these coca-cola adverts,3
CG480NxO0NA,Coca-Cola | Asansör,@hulusicansever1034,ZAFER 'İN KARISIYIM BEN ADIM ESRA YILDIZ,0
CG480NxO0NA,Coca-Cola | Asansör,@pervanequliyeva4998,çox gözəl alınıb superdi . hiss et həzz al!,0
CG480NxO0NA,Coca-Cola | Asansör,@coursecapacityisfull,Bunun Birebir aynısını Yabancı ülkelerde de yapmışlar Coca Cola yazarsanız YouTube'a görürsünüz reklam videolarında,0
CG480NxO0NA,Coca-Cola | Asansör,@pseudonymous_sr,diğer ülkelerin reklamlarına da izledim. Oyunculuk anlamında en güzeli bizimki.,8
CG480NxO0NA,Coca-Cola | Asansör,@ilo2864,Bu reklam çalıntı INNA da anı reklamı yapmış INNA nın kanalında görebilirsiniz,0
